# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     359     -0.13757753E-02     -0.13762667E-02     -0.10573746E-03     -0.19507451E-03
     360     -0.13757768E-02     -0.13762667E-02     -0.10585861E-03     -0.19507451E-03
     361     -0.13757786E-02     -0.13762667E-02     -0.10598460E-03     -0.19507451E-03
     362     -0.13757807E-02     -0.13762667E-02     -0.10613209E-03     -0.19507451E-03
     363     -0.13757824E-02     -0.13762667E-02     -0.10629436E-03     -0.19507451E-03
     364     -0.13757839E-02     -0.13762667E-02     -0.10643735E-03     -0.19507451E-03
     365     -0.13757855E-02     -0.13762667E-02     -0.10657502E-03     -0.19507451E-03
     366     -0.13757872E-02     -0.13762667E-02     -0.10672186E-03     -0.19507451E-03
     367     -0.13757884E-02     -0.13762667E-02     -0.10683986E-03     -0.19507451E-03
     368     -0.13757895E-02     -0.13762667E-02     -0.10695800E-03     -0.19507451E-03
     369     -0.13757907E-02     -0.13762667E-02     -0.10705658E-03     -0.19507451E-03
     370     -0.13757925E-02     -0.13762667E-02     -0.10720681E-03     -0.19507451E-03
     371     -0.13757938E-02     -0.13762667E-02     -0.10733529E-03     -0.19507451E-03
     372     -0.13757953E-02     -0.13762667E-02     -0.10745716E-03     -0.19507451E-03
     373     -0.13757979E-02     -0.13762667E-02     -0.10765908E-03     -0.19507451E-03
     374     -0.13757997E-02     -0.13762667E-02     -0.10782374E-03     -0.19507451E-03
     375     -0.13758010E-02     -0.13762667E-02     -0.10794683E-03     -0.19507451E-03
     376     -0.13758020E-02     -0.13762667E-02     -0.10806334E-03     -0.19507451E-03
     377     -0.13758032E-02     -0.13762667E-02     -0.10818532E-03     -0.19507451E-03
     378     -0.13758048E-02     -0.13762667E-02     -0.10831717E-03     -0.19507451E-03
     379     -0.13758061E-02     -0.13762667E-02     -0.10844979E-03     -0.19507451E-03
     380     -0.13758074E-02     -0.13762667E-02     -0.10858274E-03     -0.19507451E-03
     381     -0.13758089E-02     -0.13762667E-02     -0.10873962E-03     -0.19507451E-03
     382     -0.13758105E-02     -0.13762667E-02     -0.10889461E-03     -0.19507451E-03
     383     -0.13758123E-02     -0.13762667E-02     -0.10904078E-03     -0.19507451E-03
     384     -0.13758138E-02     -0.13762667E-02     -0.10917990E-03     -0.19507451E-03
     385     -0.13758156E-02     -0.13762667E-02     -0.10933216E-03     -0.19507451E-03
     386     -0.13758173E-02     -0.13762667E-02     -0.10948365E-03     -0.19507451E-03
     387     -0.13758184E-02     -0.13762667E-02     -0.10960367E-03     -0.19507451E-03
     388     -0.13758198E-02     -0.13762667E-02     -0.10974490E-03     -0.19507451E-03
     389     -0.13758214E-02     -0.13762667E-02     -0.10988679E-03     -0.19507451E-03
     390     -0.13758224E-02     -0.13762667E-02     -0.11001866E-03     -0.19507451E-03
     391     -0.13758238E-02     -0.13762667E-02     -0.11016352E-03     -0.19507451E-03
     392     -0.13758251E-02     -0.13762667E-02     -0.11030636E-03     -0.19507451E-03
     393     -0.13758263E-02     -0.13762667E-02     -0.11044619E-03     -0.19507451E-03
     394     -0.13758279E-02     -0.13762667E-02     -0.11061940E-03     -0.19507451E-03
     395     -0.13758297E-02     -0.13762667E-02     -0.11078174E-03     -0.19507451E-03
     396     -0.13758310E-02     -0.13762667E-02     -0.11093530E-03     -0.19507451E-03
     397     -0.13758325E-02     -0.13762667E-02     -0.11110707E-03     -0.19507451E-03
     398     -0.13758339E-02     -0.13762667E-02     -0.11126689E-03     -0.19507451E-03
     399     -0.13758352E-02     -0.13762667E-02     -0.11139306E-03     -0.19507451E-03
     400     -0.13758365E-02     -0.13762667E-02     -0.11152806E-03     -0.19507451E-03
     401     -0.13758374E-02     -0.13762667E-02     -0.11165680E-03     -0.19507451E-03
     402     -0.13758383E-02     -0.13762667E-02     -0.11178216E-03     -0.19507451E-03
     403     -0.13758393E-02     -0.13762667E-02     -0.11189071E-03     -0.19507451E-03
     404     -0.13758401E-02     -0.13762667E-02     -0.11199536E-03     -0.19507451E-03
     405     -0.13758411E-02     -0.13762667E-02     -0.11211321E-03     -0.19507451E-03
     406     -0.13758420E-02     -0.13762667E-02     -0.11223672E-03     -0.19507451E-03
     407     -0.13758430E-02     -0.13762667E-02     -0.11236246E-03     -0.19507451E-03
     408     -0.13758439E-02     -0.13762667E-02     -0.11248182E-03     -0.19507451E-03
     409     -0.13758450E-02     -0.13762667E-02     -0.11260210E-03     -0.19507451E-03
     410     -0.13758459E-02     -0.13762667E-02     -0.11273332E-03     -0.19507451E-03
     411     -0.13758472E-02     -0.13762667E-02     -0.11287934E-03     -0.19507451E-03
     412     -0.13758485E-02     -0.13762667E-02     -0.11303903E-03     -0.19507451E-03
     413     -0.13758496E-02     -0.13762667E-02     -0.11318184E-03     -0.19507451E-03
     414     -0.13758508E-02     -0.13762667E-02     -0.11334426E-03     -0.19507451E-03
     415     -0.13758517E-02     -0.13762667E-02     -0.11347980E-03     -0.19507451E-03
     416     -0.13758527E-02     -0.13762667E-02     -0.11362262E-03     -0.19507451E-03
     417     -0.13758543E-02     -0.13762667E-02     -0.11377505E-03     -0.19507451E-03
     418     -0.13758554E-02     -0.13762667E-02     -0.11391494E-03     -0.19507451E-03
     419     -0.13758565E-02     -0.13762667E-02     -0.11405091E-03     -0.19507451E-03
     420     -0.13758575E-02     -0.13762667E-02     -0.11419736E-03     -0.19507451E-03
     421     -0.13758588E-02     -0.13762667E-02     -0.11433482E-03     -0.19507451E-03
     422     -0.13758601E-02     -0.13762667E-02     -0.11449124E-03     -0.19507451E-03
     423     -0.13758614E-02     -0.13762667E-02     -0.11463671E-03     -0.19507451E-03
     424     -0.13758623E-02     -0.13762667E-02     -0.11476134E-03     -0.19507451E-03
     425     -0.13758635E-02     -0.13762667E-02     -0.11491362E-03     -0.19507451E-03
     426     -0.13758644E-02     -0.13762667E-02     -0.11507242E-03     -0.19507451E-03
     427     -0.13758661E-02     -0.13762667E-02     -0.11526830E-03     -0.19507451E-03
     428     -0.13758669E-02     -0.13762667E-02     -0.11542139E-03     -0.19507451E-03
     429     -0.13758683E-02     -0.13762667E-02     -0.11558467E-03     -0.19507451E-03
     430     -0.13758695E-02     -0.13762667E-02     -0.11574871E-03     -0.19507451E-03
     431     -0.13758708E-02     -0.13762667E-02     -0.11592650E-03     -0.19507451E-03
     432     -0.13758718E-02     -0.13762667E-02     -0.11608040E-03     -0.19507451E-03
     433     -0.13758725E-02     -0.13762667E-02     -0.11622081E-03     -0.19507451E-03
     434     -0.13758734E-02     -0.13762667E-02     -0.11636111E-03     -0.19507451E-03
     435     -0.13758747E-02     -0.13762667E-02     -0.11652591E-03     -0.19507451E-03
     436     -0.13758760E-02     -0.13762667E-02     -0.11669371E-03     -0.19507451E-03
     437     -0.13758768E-02     -0.13762667E-02     -0.11684173E-03     -0.19507451E-03
     438     -0.13758780E-02     -0.13762667E-02     -0.11700175E-03     -0.19507451E-03
     439     -0.13758792E-02     -0.13762667E-02     -0.11715262E-03     -0.19507451E-03
     440     -0.13758798E-02     -0.13762667E-02     -0.11726897E-03     -0.19507451E-03
     441     -0.13758809E-02     -0.13762667E-02     -0.11740509E-03     -0.19507451E-03
     442     -0.13758821E-02     -0.13762667E-02     -0.11758623E-03     -0.19507451E-03
     443     -0.13758830E-02     -0.13762667E-02     -0.11771244E-03     -0.19507451E-03
     444     -0.13758841E-02     -0.13762667E-02     -0.11787112E-03     -0.19507451E-03
     445     -0.13758850E-02     -0.13762667E-02     -0.11801959E-03     -0.19507451E-03
     446     -0.13758862E-02     -0.13762667E-02     -0.11820353E-03     -0.19507451E-03
     447     -0.13758872E-02     -0.13762667E-02     -0.11836907E-03     -0.19507451E-03
     448     -0.13758888E-02     -0.13762667E-02     -0.11855542E-03     -0.19507451E-03
     449     -0.13758896E-02     -0.13762667E-02     -0.11872716E-03     -0.19507451E-03
     450     -0.13758907E-02     -0.13762667E-02     -0.11889509E-03     -0.19507451E-03
     451     -0.13758913E-02     -0.13762667E-02     -0.11903080E-03     -0.19507451E-03
     452     -0.13758925E-02     -0.13762667E-02     -0.11920321E-03     -0.19507451E-03
     453     -0.13758932E-02     -0.13762667E-02     -0.11935450E-03     -0.19507451E-03
     454     -0.13758943E-02     -0.13762667E-02     -0.11952648E-03     -0.19507451E-03
     455     -0.13758951E-02     -0.13762667E-02     -0.11968010E-03     -0.19507451E-03
     456     -0.13758961E-02     -0.13762667E-02     -0.11984948E-03     -0.19507451E-03
     457     -0.13758968E-02     -0.13762667E-02     -0.11999951E-03     -0.19507451E-03
     458     -0.13758980E-02     -0.13762667E-02     -0.12017316E-03     -0.19507451E-03
     459     -0.13758992E-02     -0.13762667E-02     -0.12035125E-03     -0.19507451E-03
     460     -0.13759000E-02     -0.13762667E-02     -0.12050337E-03     -0.19507451E-03
     461     -0.13759006E-02     -0.13762667E-02     -0.12064320E-03     -0.19507451E-03
     462     -0.13759014E-02     -0.13762667E-02     -0.12080540E-03     -0.19507451E-03
     463     -0.13759023E-02     -0.13762667E-02     -0.12096295E-03     -0.19507451E-03
     464     -0.13759029E-02     -0.13762667E-02     -0.12109876E-03     -0.19507451E-03
     465     -0.13759035E-02     -0.13762667E-02     -0.12122892E-03     -0.19507451E-03
     466     -0.13759040E-02     -0.13762667E-02     -0.12134021E-03     -0.19507451E-03
     467     -0.13759050E-02     -0.13762667E-02     -0.12149771E-03     -0.19507451E-03
     468     -0.13759058E-02     -0.13762667E-02     -0.12164659E-03     -0.19507451E-03
     469     -0.13759065E-02     -0.13762667E-02     -0.12177755E-03     -0.19507451E-03
     470     -0.13759071E-02     -0.13762667E-02     -0.12192061E-03     -0.19507451E-03
     471     -0.13759077E-02     -0.13762667E-02     -0.12205944E-03     -0.19507451E-03
     472     -0.13759084E-02     -0.13762667E-02     -0.12220480E-03     -0.19507451E-03
     473     -0.13759092E-02     -0.13762667E-02     -0.12233883E-03     -0.19507451E-03
     474     -0.13759097E-02     -0.13762667E-02     -0.12246928E-03     -0.19507451E-03
     475     -0.13759104E-02     -0.13762667E-02     -0.12262763E-03     -0.19507451E-03
     476     -0.13759111E-02     -0.13762667E-02     -0.12279442E-03     -0.19507451E-03
     477     -0.13759118E-02     -0.13762667E-02     -0.12292987E-03     -0.19507451E-03
     478     -0.13759124E-02     -0.13762667E-02     -0.12306948E-03     -0.19507451E-03
     479     -0.13759132E-02     -0.13762667E-02     -0.12322516E-03     -0.19507451E-03
     480     -0.13759141E-02     -0.13762667E-02     -0.12341144E-03     -0.19507451E-03
     481     -0.13759147E-02     -0.13762667E-02     -0.12356019E-03     -0.19507451E-03
     482     -0.13759154E-02     -0.13762667E-02     -0.12372291E-03     -0.19507451E-03
     483     -0.13759163E-02     -0.13762667E-02     -0.12389834E-03     -0.19507451E-03
     484     -0.13759170E-02     -0.13762667E-02     -0.12405420E-03     -0.19507451E-03
     485     -0.13759178E-02     -0.13762667E-02     -0.12422244E-03     -0.19507451E-03
     486     -0.13759183E-02     -0.13762667E-02     -0.12438573E-03     -0.19507451E-03
     487     -0.13759191E-02     -0.13762667E-02     -0.12458578E-03     -0.19507451E-03
     488     -0.13759196E-02     -0.13762667E-02     -0.12473448E-03     -0.19507451E-03
     489     -0.13759204E-02     -0.13762667E-02     -0.12488275E-03     -0.19507451E-03
     490     -0.13759211E-02     -0.13762667E-02     -0.12503425E-03     -0.19507451E-03
     491     -0.13759217E-02     -0.13762667E-02     -0.12517182E-03     -0.19507451E-03
     492     -0.13759223E-02     -0.13762667E-02     -0.12532191E-03     -0.19507451E-03
     493     -0.13759228E-02     -0.13762667E-02     -0.12547012E-03     -0.19507451E-03
     494     -0.13759234E-02     -0.13762667E-02     -0.12563048E-03     -0.19507451E-03
     495     -0.13759242E-02     -0.13762667E-02     -0.12578686E-03     -0.19507451E-03
     496     -0.13759247E-02     -0.13762667E-02     -0.12594682E-03     -0.19507451E-03
 
# q=  0.00000000E+00  0.25000000E+00  0.00000000E+00  (qpt 4)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.12673730E-02     -0.25182823E-02     -0.23441612E-05     -0.17525426E-03
       2     -0.14305280E-02     -0.25182823E-02     -0.47446561E-05     -0.17525426E-03
       3     -0.14828703E-02     -0.25182823E-02     -0.56866882E-05     -0.17525426E-03
       4     -0.15225349E-02     -0.25182823E-02     -0.65055955E-05     -0.17525426E-03
       5     -0.15878781E-02     -0.25182823E-02     -0.73776587E-05     -0.17525426E-03
       6     -0.16357660E-02     -0.25182823E-02     -0.84859814E-05     -0.17525426E-03
       7     -0.17839951E-02     -0.25182823E-02     -0.10913941E-04     -0.17525426E-03
       8     -0.18335234E-02     -0.25182823E-02     -0.11825637E-04     -0.17525426E-03
       9     -0.20270894E-02     -0.25182823E-02     -0.15407741E-04     -0.17525426E-03
      10     -0.21098577E-02     -0.25182823E-02     -0.17339806E-04     -0.17525426E-03
      11     -0.21752244E-02     -0.25182823E-02     -0.19831556E-04     -0.17525426E-03
      12     -0.22644994E-02     -0.25182823E-02     -0.23130894E-04     -0.17525426E-03
      13     -0.23245514E-02     -0.25182823E-02     -0.25641676E-04     -0.17525426E-03
      14     -0.23484730E-02     -0.25182823E-02     -0.28470679E-04     -0.17525426E-03
      15     -0.23671785E-02     -0.25182823E-02     -0.29366727E-04     -0.17525426E-03
      16     -0.23806795E-02     -0.25182823E-02     -0.30566592E-04     -0.17525426E-03
      17     -0.23875889E-02     -0.25182823E-02     -0.30984562E-04     -0.17525426E-03
      18     -0.23989991E-02     -0.25182823E-02     -0.32787995E-04     -0.17525426E-03
      19     -0.24083648E-02     -0.25182823E-02     -0.33956224E-04     -0.17525426E-03
      20     -0.24163394E-02     -0.25182823E-02     -0.35624525E-04     -0.17525426E-03
      21     -0.24232708E-02     -0.25182823E-02     -0.37234610E-04     -0.17525426E-03
      22     -0.24287566E-02     -0.25182823E-02     -0.38256509E-04     -0.17525426E-03
      23     -0.24339924E-02     -0.25182823E-02     -0.39553667E-04     -0.17525426E-03
      24     -0.24392091E-02     -0.25182823E-02     -0.39838292E-04     -0.17525426E-03
      25     -0.24431813E-02     -0.25182823E-02     -0.40650989E-04     -0.17525426E-03
      26     -0.24467723E-02     -0.25182823E-02     -0.41309730E-04     -0.17525426E-03
      27     -0.24488941E-02     -0.25182823E-02     -0.41629378E-04     -0.17525426E-03
      28     -0.24519400E-02     -0.25182823E-02     -0.42492010E-04     -0.17525426E-03
      29     -0.24536267E-02     -0.25182823E-02     -0.42800533E-04     -0.17525426E-03
      30     -0.24555564E-02     -0.25182823E-02     -0.43194932E-04     -0.17525426E-03
      31     -0.24574390E-02     -0.25182823E-02     -0.43500480E-04     -0.17525426E-03
      32     -0.24595923E-02     -0.25182823E-02     -0.44040102E-04     -0.17525426E-03
      33     -0.24621504E-02     -0.25182823E-02     -0.44452840E-04     -0.17525426E-03
      34     -0.24657589E-02     -0.25182823E-02     -0.45188890E-04     -0.17525426E-03
      35     -0.24679622E-02     -0.25182823E-02     -0.45521190E-04     -0.17525426E-03
      36     -0.24747425E-02     -0.25182823E-02     -0.46813810E-04     -0.17525426E-03
      37     -0.24775773E-02     -0.25182823E-02     -0.47202015E-04     -0.17525426E-03
      38     -0.24802905E-02     -0.25182823E-02     -0.47744910E-04     -0.17525426E-03
      39     -0.24819692E-02     -0.25182823E-02     -0.47960597E-04     -0.17525426E-03
      40     -0.24829958E-02     -0.25182823E-02     -0.48150821E-04     -0.17525426E-03
      41     -0.24837614E-02     -0.25182823E-02     -0.48291231E-04     -0.17525426E-03
      42     -0.24845709E-02     -0.25182823E-02     -0.48489357E-04     -0.17525426E-03
      43     -0.24857121E-02     -0.25182823E-02     -0.48637598E-04     -0.17525426E-03
