# q=  0.43737296E-03  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     117     -0.30263769E-05     -0.30310130E-05     -0.58636086E-04     -0.16993940E-03
     118     -0.30264277E-05     -0.30310130E-05     -0.58790422E-04     -0.16993940E-03
     119     -0.30265020E-05     -0.30310130E-05     -0.58962187E-04     -0.16993940E-03
     120     -0.30265427E-05     -0.30310130E-05     -0.59063763E-04     -0.16993940E-03
     121     -0.30265998E-05     -0.30310130E-05     -0.59224460E-04     -0.16993940E-03
     122     -0.30266509E-05     -0.30310130E-05     -0.59355146E-04     -0.16993940E-03
     123     -0.30267010E-05     -0.30310130E-05     -0.59485660E-04     -0.16993940E-03
     124     -0.30267403E-05     -0.30310130E-05     -0.59603576E-04     -0.16993940E-03
     125     -0.30268148E-05     -0.30310130E-05     -0.59799335E-04     -0.16993940E-03
     126     -0.30268550E-05     -0.30310130E-05     -0.59909925E-04     -0.16993940E-03
     127     -0.30269211E-05     -0.30310130E-05     -0.60142916E-04     -0.16993940E-03
     128     -0.30269513E-05     -0.30310130E-05     -0.60229583E-04     -0.16993940E-03
     129     -0.30270068E-05     -0.30310130E-05     -0.60407024E-04     -0.16993940E-03
     130     -0.30270539E-05     -0.30310130E-05     -0.60562459E-04     -0.16993940E-03
     131     -0.30270944E-05     -0.30310130E-05     -0.60698852E-04     -0.16993940E-03
     132     -0.30271353E-05     -0.30310130E-05     -0.60859243E-04     -0.16993940E-03
     133     -0.30271903E-05     -0.30310130E-05     -0.61000381E-04     -0.16993940E-03
     134     -0.30272299E-05     -0.30310130E-05     -0.61121619E-04     -0.16993940E-03
     135     -0.30272579E-05     -0.30310130E-05     -0.61195811E-04     -0.16993940E-03
     136     -0.30273052E-05     -0.30310130E-05     -0.61366294E-04     -0.16993940E-03
     137     -0.30273514E-05     -0.30310130E-05     -0.61510622E-04     -0.16993940E-03
     138     -0.30273862E-05     -0.30310130E-05     -0.61651869E-04     -0.16993940E-03
     139     -0.30274116E-05     -0.30310130E-05     -0.61748497E-04     -0.16993940E-03
     140     -0.30274657E-05     -0.30310130E-05     -0.61894665E-04     -0.16993940E-03
     141     -0.30274914E-05     -0.30310130E-05     -0.62028945E-04     -0.16993940E-03
     142     -0.30275258E-05     -0.30310130E-05     -0.62144519E-04     -0.16993940E-03
     143     -0.30275568E-05     -0.30310130E-05     -0.62300096E-04     -0.16993940E-03
     144     -0.30275962E-05     -0.30310130E-05     -0.62478272E-04     -0.16993940E-03
     145     -0.30276219E-05     -0.30310130E-05     -0.62606493E-04     -0.16993940E-03
     146     -0.30276492E-05     -0.30310130E-05     -0.62754649E-04     -0.16993940E-03
     147     -0.30276879E-05     -0.30310130E-05     -0.62894504E-04     -0.16993940E-03
     148     -0.30277224E-05     -0.30310130E-05     -0.63095084E-04     -0.16993940E-03
     149     -0.30277486E-05     -0.30310130E-05     -0.63210718E-04     -0.16993940E-03
     150     -0.30277936E-05     -0.30310130E-05     -0.63455656E-04     -0.16993940E-03
     151     -0.30278204E-05     -0.30310130E-05     -0.63621824E-04     -0.16993940E-03
     152     -0.30278654E-05     -0.30310130E-05     -0.63800026E-04     -0.16993940E-03
     153     -0.30279067E-05     -0.30310130E-05     -0.64020562E-04     -0.16993940E-03
     154     -0.30279347E-05     -0.30310130E-05     -0.64193199E-04     -0.16993940E-03
     155     -0.30279641E-05     -0.30310130E-05     -0.64349327E-04     -0.16993940E-03
     156     -0.30279928E-05     -0.30310130E-05     -0.64500234E-04     -0.16993940E-03
     157     -0.30280167E-05     -0.30310130E-05     -0.64641283E-04     -0.16993940E-03
     158     -0.30280387E-05     -0.30310130E-05     -0.64745171E-04     -0.16993940E-03
     159     -0.30280766E-05     -0.30310130E-05     -0.64942199E-04     -0.16993940E-03
     160     -0.30281052E-05     -0.30310130E-05     -0.65085012E-04     -0.16993940E-03
     161     -0.30281301E-05     -0.30310130E-05     -0.65232955E-04     -0.16993940E-03
     162     -0.30281602E-05     -0.30310130E-05     -0.65398154E-04     -0.16993940E-03
     163     -0.30281942E-05     -0.30310130E-05     -0.65569460E-04     -0.16993940E-03
     164     -0.30282181E-05     -0.30310130E-05     -0.65727951E-04     -0.16993940E-03
     165     -0.30282522E-05     -0.30310130E-05     -0.66032763E-04     -0.16993940E-03
     166     -0.30282712E-05     -0.30310130E-05     -0.66169857E-04     -0.16993940E-03
     167     -0.30283078E-05     -0.30310130E-05     -0.66442003E-04     -0.16993940E-03
     168     -0.30283272E-05     -0.30310130E-05     -0.66591845E-04     -0.16993940E-03
     169     -0.30283687E-05     -0.30310130E-05     -0.66840149E-04     -0.16993940E-03
     170     -0.30283983E-05     -0.30310130E-05     -0.67053588E-04     -0.16993940E-03
     171     -0.30284321E-05     -0.30310130E-05     -0.67334050E-04     -0.16993940E-03
     172     -0.30284570E-05     -0.30310130E-05     -0.67523113E-04     -0.16993940E-03
     173     -0.30284813E-05     -0.30310130E-05     -0.67796404E-04     -0.16993940E-03
     174     -0.30285045E-05     -0.30310130E-05     -0.67946061E-04     -0.16993940E-03
     175     -0.30285384E-05     -0.30310130E-05     -0.68215706E-04     -0.16993940E-03
     176     -0.30285611E-05     -0.30310130E-05     -0.68391595E-04     -0.16993940E-03
     177     -0.30285857E-05     -0.30310130E-05     -0.68570312E-04     -0.16993940E-03
     178     -0.30286152E-05     -0.30310130E-05     -0.68840383E-04     -0.16993940E-03
     179     -0.30286363E-05     -0.30310130E-05     -0.68998216E-04     -0.16993940E-03
     180     -0.30286775E-05     -0.30310130E-05     -0.69335608E-04     -0.16993940E-03
     181     -0.30286962E-05     -0.30310130E-05     -0.69512185E-04     -0.16993940E-03
     182     -0.30287252E-05     -0.30310130E-05     -0.69719134E-04     -0.16993940E-03
     183     -0.30287467E-05     -0.30310130E-05     -0.69901160E-04     -0.16993940E-03
     184     -0.30287671E-05     -0.30310130E-05     -0.70086392E-04     -0.16993940E-03
     185     -0.30287869E-05     -0.30310130E-05     -0.70302590E-04     -0.16993940E-03
     186     -0.30288052E-05     -0.30310130E-05     -0.70502908E-04     -0.16993940E-03
     187     -0.30288247E-05     -0.30310130E-05     -0.70732100E-04     -0.16993940E-03
     188     -0.30288456E-05     -0.30310130E-05     -0.70921905E-04     -0.16993940E-03
     189     -0.30288675E-05     -0.30310130E-05     -0.71105853E-04     -0.16993940E-03
     190     -0.30288870E-05     -0.30310130E-05     -0.71237779E-04     -0.16993940E-03
     191     -0.30289062E-05     -0.30310130E-05     -0.71407114E-04     -0.16993940E-03
     192     -0.30289199E-05     -0.30310130E-05     -0.71512541E-04     -0.16993940E-03
     193     -0.30289355E-05     -0.30310130E-05     -0.71663137E-04     -0.16993940E-03
     194     -0.30289514E-05     -0.30310130E-05     -0.71774770E-04     -0.16993940E-03
     195     -0.30289734E-05     -0.30310130E-05     -0.71942721E-04     -0.16993940E-03
     196     -0.30289892E-05     -0.30310130E-05     -0.72053898E-04     -0.16993940E-03
     197     -0.30290061E-05     -0.30310130E-05     -0.72221105E-04     -0.16993940E-03
     198     -0.30290220E-05     -0.30310130E-05     -0.72357734E-04     -0.16993940E-03
     199     -0.30290357E-05     -0.30310130E-05     -0.72467113E-04     -0.16993940E-03
     200     -0.30290467E-05     -0.30310130E-05     -0.72571189E-04     -0.16993940E-03
     201     -0.30290623E-05     -0.30310130E-05     -0.72703653E-04     -0.16993940E-03
     202     -0.30290781E-05     -0.30310130E-05     -0.72817070E-04     -0.16993940E-03
     203     -0.30290920E-05     -0.30310130E-05     -0.72936119E-04     -0.16993940E-03
     204     -0.30291056E-05     -0.30310130E-05     -0.73046224E-04     -0.16993940E-03
     205     -0.30291196E-05     -0.30310130E-05     -0.73179910E-04     -0.16993940E-03
     206     -0.30291358E-05     -0.30310130E-05     -0.73325412E-04     -0.16993940E-03
     207     -0.30291531E-05     -0.30310130E-05     -0.73469945E-04     -0.16993940E-03
     208     -0.30291662E-05     -0.30310130E-05     -0.73581480E-04     -0.16993940E-03
     209     -0.30291803E-05     -0.30310130E-05     -0.73710310E-04     -0.16993940E-03
     210     -0.30291908E-05     -0.30310130E-05     -0.73822626E-04     -0.16993940E-03
     211     -0.30292087E-05     -0.30310130E-05     -0.74008879E-04     -0.16993940E-03
     212     -0.30292237E-05     -0.30310130E-05     -0.74150330E-04     -0.16993940E-03
     213     -0.30292345E-05     -0.30310130E-05     -0.74251721E-04     -0.16993940E-03
     214     -0.30292473E-05     -0.30310130E-05     -0.74375906E-04     -0.16993940E-03
     215     -0.30292589E-05     -0.30310130E-05     -0.74513551E-04     -0.16993940E-03
     216     -0.30292757E-05     -0.30310130E-05     -0.74668131E-04     -0.16993940E-03
     217     -0.30292897E-05     -0.30310130E-05     -0.74818028E-04     -0.16993940E-03
     218     -0.30293007E-05     -0.30310130E-05     -0.74932008E-04     -0.16993940E-03
     219     -0.30293120E-05     -0.30310130E-05     -0.75057984E-04     -0.16993940E-03
     220     -0.30293218E-05     -0.30310130E-05     -0.75171634E-04     -0.16993940E-03
     221     -0.30293342E-05     -0.30310130E-05     -0.75306947E-04     -0.16993940E-03
     222     -0.30293443E-05     -0.30310130E-05     -0.75413091E-04     -0.16993940E-03
     223     -0.30293571E-05     -0.30310130E-05     -0.75587831E-04     -0.16993940E-03
     224     -0.30293674E-05     -0.30310130E-05     -0.75705644E-04     -0.16993940E-03
     225     -0.30293806E-05     -0.30310130E-05     -0.75888375E-04     -0.16993940E-03
     226     -0.30293917E-05     -0.30310130E-05     -0.76021411E-04     -0.16993940E-03
     227     -0.30294040E-05     -0.30310130E-05     -0.76199783E-04     -0.16993940E-03
     228     -0.30294141E-05     -0.30310130E-05     -0.76331127E-04     -0.16993940E-03
     229     -0.30294271E-05     -0.30310130E-05     -0.76492589E-04     -0.16993940E-03
     230     -0.30294432E-05     -0.30310130E-05     -0.76678760E-04     -0.16993940E-03
     231     -0.30294522E-05     -0.30310130E-05     -0.76800121E-04     -0.16993940E-03
     232     -0.30294606E-05     -0.30310130E-05     -0.76910218E-04     -0.16993940E-03
     233     -0.30294694E-05     -0.30310130E-05     -0.77029925E-04     -0.16993940E-03
     234     -0.30294803E-05     -0.30310130E-05     -0.77169764E-04     -0.16993940E-03
     235     -0.30294931E-05     -0.30310130E-05     -0.77359085E-04     -0.16993940E-03
     236     -0.30295026E-05     -0.30310130E-05     -0.77538340E-04     -0.16993940E-03
     237     -0.30295123E-05     -0.30310130E-05     -0.77681966E-04     -0.16993940E-03
     238     -0.30295230E-05     -0.30310130E-05     -0.77798536E-04     -0.16993940E-03
     239     -0.30295321E-05     -0.30310130E-05     -0.77942432E-04     -0.16993940E-03
     240     -0.30295393E-05     -0.30310130E-05     -0.78039441E-04     -0.16993940E-03
     241     -0.30295485E-05     -0.30310130E-05     -0.78200925E-04     -0.16993940E-03
     242     -0.30295554E-05     -0.30310130E-05     -0.78305087E-04     -0.16993940E-03
     243     -0.30295640E-05     -0.30310130E-05     -0.78430015E-04     -0.16993940E-03
     244     -0.30295735E-05     -0.30310130E-05     -0.78578065E-04     -0.16993940E-03
     245     -0.30295827E-05     -0.30310130E-05     -0.78701839E-04     -0.16993940E-03
     246     -0.30295915E-05     -0.30310130E-05     -0.78804519E-04     -0.16993940E-03
     247     -0.30295992E-05     -0.30310130E-05     -0.78914138E-04     -0.16993940E-03
     248     -0.30296077E-05     -0.30310130E-05     -0.79038342E-04     -0.16993940E-03
     249     -0.30296155E-05     -0.30310130E-05     -0.79173140E-04     -0.16993940E-03
     250     -0.30296251E-05     -0.30310130E-05     -0.79327453E-04     -0.16993940E-03
     251     -0.30296348E-05     -0.30310130E-05     -0.79469840E-04     -0.16993940E-03
     252     -0.30296432E-05     -0.30310130E-05     -0.79599272E-04     -0.16993940E-03
     253     -0.30296525E-05     -0.30310130E-05     -0.79723908E-04     -0.16993940E-03
     254     -0.30296596E-05     -0.30310130E-05     -0.79835760E-04     -0.16993940E-03
     255     -0.30296677E-05     -0.30310130E-05     -0.79956959E-04     -0.16993940E-03
     256     -0.30296753E-05     -0.30310130E-05     -0.80080307E-04     -0.16993940E-03
     257     -0.30296819E-05     -0.30310130E-05     -0.80198071E-04     -0.16993940E-03
     258     -0.30296888E-05     -0.30310130E-05     -0.80310836E-04     -0.16993940E-03
     259     -0.30296980E-05     -0.30310130E-05     -0.80467768E-04     -0.16993940E-03
     260     -0.30297088E-05     -0.30310130E-05     -0.80648733E-04     -0.16993940E-03
     261     -0.30297151E-05     -0.30310130E-05     -0.80751131E-04     -0.16993940E-03
     262     -0.30297253E-05     -0.30310130E-05     -0.80903986E-04     -0.16993940E-03
     263     -0.30297305E-05     -0.30310130E-05     -0.81001973E-04     -0.16993940E-03
     264     -0.30297388E-05     -0.30310130E-05     -0.81140327E-04     -0.16993940E-03
     265     -0.30297444E-05     -0.30310130E-05     -0.81241344E-04     -0.16993940E-03
     266     -0.30297533E-05     -0.30310130E-05     -0.81404232E-04     -0.16993940E-03
     267     -0.30297589E-05     -0.30310130E-05     -0.81504916E-04     -0.16993940E-03
     268     -0.30297688E-05     -0.30310130E-05     -0.81713338E-04     -0.16993940E-03
     269     -0.30297750E-05     -0.30310130E-05     -0.81827170E-04     -0.16993940E-03
     270     -0.30297818E-05     -0.30310130E-05     -0.81952372E-04     -0.16993940E-03
     271     -0.30297901E-05     -0.30310130E-05     -0.82108447E-04     -0.16993940E-03
     272     -0.30297957E-05     -0.30310130E-05     -0.82219723E-04     -0.16993940E-03
     273     -0.30298062E-05     -0.30310130E-05     -0.82423789E-04     -0.16993940E-03
     274     -0.30298134E-05     -0.30310130E-05     -0.82553949E-04     -0.16993940E-03
     275     -0.30298193E-05     -0.30310130E-05     -0.82682200E-04     -0.16993940E-03
     276     -0.30298262E-05     -0.30310130E-05     -0.82825980E-04     -0.16993940E-03
     277     -0.30298339E-05     -0.30310130E-05     -0.82976557E-04     -0.16993940E-03
     278     -0.30298388E-05     -0.30310130E-05     -0.83084479E-04     -0.16993940E-03
     279     -0.30298451E-05     -0.30310130E-05     -0.83223206E-04     -0.16993940E-03
     280     -0.30298506E-05     -0.30310130E-05     -0.83343593E-04     -0.16993940E-03
     281     -0.30298573E-05     -0.30310130E-05     -0.83478593E-04     -0.16993940E-03
     282     -0.30298621E-05     -0.30310130E-05     -0.83615400E-04     -0.16993940E-03
     283     -0.30298694E-05     -0.30310130E-05     -0.83793061E-04     -0.16993940E-03
     284     -0.30298747E-05     -0.30310130E-05     -0.83905008E-04     -0.16993940E-03
     285     -0.30298825E-05     -0.30310130E-05     -0.84062731E-04     -0.16993940E-03
     286     -0.30298885E-05     -0.30310130E-05     -0.84177503E-04     -0.16993940E-03
     287     -0.30298955E-05     -0.30310130E-05     -0.84356188E-04     -0.16993940E-03
     288     -0.30299016E-05     -0.30310130E-05     -0.84478464E-04     -0.16993940E-03
     289     -0.30299081E-05     -0.30310130E-05     -0.84651738E-04     -0.16993940E-03
     290     -0.30299129E-05     -0.30310130E-05     -0.84761800E-04     -0.16993940E-03
     291     -0.30299180E-05     -0.30310130E-05     -0.84898833E-04     -0.16993940E-03
     292     -0.30299237E-05     -0.30310130E-05     -0.85064593E-04     -0.16993940E-03
     293     -0.30299281E-05     -0.30310130E-05     -0.85175497E-04     -0.16993940E-03
     294     -0.30299330E-05     -0.30310130E-05     -0.85291554E-04     -0.16993940E-03
     295     -0.30299374E-05     -0.30310130E-05     -0.85406393E-04     -0.16993940E-03
     296     -0.30299429E-05     -0.30310130E-05     -0.85551288E-04     -0.16993940E-03
     297     -0.30299490E-05     -0.30310130E-05     -0.85693149E-04     -0.16993940E-03
     298     -0.30299548E-05     -0.30310130E-05     -0.85845964E-04     -0.16993940E-03
     299     -0.30299591E-05     -0.30310130E-05     -0.85964702E-04     -0.16993940E-03
